deduplicated_event_id,title,event_date,event_type,victim_organization_name,victim_organization_industry,records_affected,severity_category,primary_stakeholder_category,impact_type,confidence_score,model_used,created_at
098f150e-be27-4615-a15b-418a2225c2f2,Exclusive: Zurich Insurance suffers alleged data breach,2025-02-01,CyberEventType.DATA_BREACH,Zurich Insurance Group Ltd,Finance,1400,C4,Large organisation(s),Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
a3717dd1-5850-431b-91b8-e7326ece32f3,List of Data Breaches and Cyber Attacks in Australia 2018-2025,2025-02-01,CyberEventType.RANSOMWARE,,,0,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.975799
c54461db-845c-4f3d-a44d-46ffa97aebb9,Australian National University Investigates Alleged Ransomware Attack,2025-02-01,CyberEventType.RANSOMWARE,,,18934,C3,Academia/R&D,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
6fe63243-3bdb-42e2-9a38-2c6c67745209,Brydens Lawyers secures injunction following cyber incident ...,2025-02-01,CyberEventType.DATA_BREACH,,,0,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
4c4aad2c-2177-4b89-bc8c-a0ccd24839a7,Genea says patient information may have been stolen during cyber ...,2025-01-31,CyberEventType.DATA_BREACH,,Healthcare,,C6,Regulated critical infrastructure,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
94ef3355-2860-4b22-8344-24cc7b10db69,Sensitive details of Australian IVF patients posted to dark web after ...,2025-01-31,CyberEventType.RANSOMWARE,,,552,C5,Member(s) of the public,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
a553b0b9-70d9-4de9-ac7f-7c1af73bb14e,Genea IVF Clinic Ransomware Attack,2025-01-31,CyberEventType.RANSOMWARE,,,700,C5,Member(s) of the public,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
7a8886bb-e41f-4494-9dad-0e4639a6b57c,Genea IVF Clinic Data Breach,2025-01-31,CyberEventType.DATA_BREACH,,,940700000000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
980dec0f-7707-4004-812e-bdb844f82c22,Exclusive: Natures Organics confirms Medusa ransomware attack,2025-01-30,CyberEventType.RANSOMWARE,Natures Organics Pty Ltd,Manufacturing,140,C5,Medium-sized organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
9d190207-222d-4c73-b7f7-f5fc852ecdb1,Papua New Guinea's Internal Revenue Commission hit in major ...,2025-01-29,CyberEventType.RANSOMWARE,,,0,C6,Government shared services,Extensive compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
a45082e0-e803-4072-b35c-2c59df041a19,Breaking: 10k students impacted by new Western Sydney Uni data breach,2025-01-28,CyberEventType.DATA_BREACH,Western Sydney University,Education,10000,C4,Academia/R&D,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
b83d5b04-bfa7-461c-a6a5-9f8bc2f5a4a7,Clop Ransomware Attacks on Logistics Provider and Energy Retailer,2025-01-28,CyberEventType.RANSOMWARE,,"Transportation, Energy",,C6,Regulated critical infrastructure,Low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
1b9e73bf-c419-4dd5-a7a0-ac84a9fd9aa3,ARDEX Australia Medusa Ransomware Attack,2025-01-27,CyberEventType.RANSOMWARE,,,0,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
75fe5fb0-79e6-414c-952c-97c21dafffb2,Exclusive: Lynx ransomware group claims hack of truck dealership Brown and Hurley,2025-01-22,CyberEventType.RANSOMWARE,The Brown & Hurley Group Pty Ltd,Transportation,,C6,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
0bc00ab0-a05f-4e86-ab60-3db24d997d88,Exclusive: Space Bears ransomware gang claims hack of Christian Community Aid,2025-01-22,CyberEventType.RANSOMWARE,Christian Community Aid,Not-for-Profit (Community Services),4928,C4,Small organisation(s),Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.975799
a6091bdd-e4ba-4049-9221-a57c759d2fe7,Exclusive: Aussie manufacturer Clutch Industries confirms cyber ...,2025-01-19,CyberEventType.OTHER,Clutch Industries Pty Ltd,Manufacturing,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
177137ce-b992-4d10-806f-622a62082d41,BREAKING NEWS:JB Hi FI Denies Massive Cyber Attack Claim,2025-01-15,CyberEventType.DATA_BREACH,JB Hi-Fi Limited,Retail,2369481,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
7e5649c9-c267-4b0e-a1d5-588eaafc9f8b,Exclusive: Sydney medical practice cyber incident claimed by INC Ransom,2025-01-14,CyberEventType.RANSOMWARE,,,279834,C2,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
02f0ca21-1c66-415a-9cfb-e4582339b3c1,Riverina Medical and Dental Aboriginal Corporation Cyber Incident,2025-01-14,CyberEventType.DATA_BREACH,,,0,C6,Member(s) of the public,Isolated compromise,0.6,gpt-4o,2025-11-18T16:48:04.975799
fed3ed9f-ba89-442a-a22f-d6115009fd85,The Complete List Of Data Breaches In Australia 2025,2025-01-14,CyberEventType.DATA_BREACH,,,279834,C3,Member(s) of the public,Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
7859237c-0fac-4176-9d2f-7b10c7aacf3f,Exclusive: RipperSec claims cyber attack on UNSW physics website,2025-01-13,CyberEventType.INFRASTRUCTURE_ATTACK,,,0,C6,Academia/R&D,Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
b8964472-4728-4e7d-8e7e-1e22b227c9c4,Cybersecurity in mining: protecting infrastructure and digital assets ...,2025-01-01,CyberEventType.RANSOMWARE,Northern Minerals Limited,Mining,,C6,Regulated critical infrastructure,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
1d116e3b-4381-49ff-b5aa-b31ab133bdbc,Who's Hacked? Latest Data Breaches And Cyberattacks,2025-01-01,CyberEventType.DATA_BREACH,The University of Western Australia,Education,,C6,Academia/R&D,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
af5aa4d4-91c4-40a8-b562-c76e6cb36863,Unique Cars and Parts Website Targeted by RipperSec,2025-01-01,CyberEventType.OTHER,Unique Cars and Parts,Retail,,C6,Small organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
dca0e7ec-fa52-4623-811e-bc4c3e37dd77,Virgin Australia confirms “serious security incident” with crew in Fiji ...,2025-01-01,CyberEventType.OTHER,Virgin Australia International Airlines Pty Ltd,Transportation,2,C6,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
f8d3fe50-8854-4b44-b3c8-f105f1b8c076,Australian automotive manufacturer hit by cyberattack | Insurance ...,2025-01-01,CyberEventType.OTHER,,Manufacturing,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.975799
2c063313-13d5-445f-9d53-3f04a2b4fd51,Austin’s Financial Solutions Kairos Ransomware Attack,2025-01-01,CyberEventType.RANSOMWARE,,Finance,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
e4ea9117-1c66-4750-8f8a-02947ba0559c,Exclusive: Everest ransomware gang lists Aussie company Evidn as a victim,2025-01-01,CyberEventType.RANSOMWARE,,,0,C6,Large organisation(s),Isolated compromise,0.6,gpt-4o,2025-11-18T16:48:04.975799
50166a7b-25c7-4650-96df-d075edb1b392,Exclusive: Lynx ransomware targets Australian construction company Novati,2025-01-01,CyberEventType.RANSOMWARE,,,0,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
9ef6dd57-92f0-4179-883c-7819b76ee97d,Exclusive: Cyber attack on Australian education centre claimed by KillSec,2025-01-01,CyberEventType.RANSOMWARE,,,0,C6,Schools,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.975799
8001d530-8042-4e40-ade5-73c2b519b8ca,SquareX reveals critical breach of Cyberhaven extension,2024-12-24,CyberEventType.INFRASTRUCTURE_ATTACK,"Cyberhaven, Inc.",Technology,400000,C2,Large organisation(s),Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
339891bf-7d2c-442f-b88c-e986152c455f,Austin’s Financial Solutions Data Breach,2024-12-19,CyberEventType.DATA_BREACH,Austin's Financial Solutions Pty Ltd,Finance,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
fbab7b92-7622-4894-941f-a0e00e26d1dc,Exclusive: Waverley Christian College confirms cyber incident after ransomware gang claims attack,2024-12-15,CyberEventType.RANSOMWARE,Waverley Christian College Inc,Education,2270,C4,Schools,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
c05c8c13-7499-4e90-b08d-b2ebb1903bad,Alleged hack on Qld firm exposes unprotected data,2024-12-15,CyberEventType.RANSOMWARE,Nicholsons Solicitors,Law and Legal,,C6,Medium-sized organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
9f665257-fd30-45cd-ab2a-1f1d32e6aa6c,Exclusive: KillSec ransomware claims breach on Australian educational support platform,2024-12-10,CyberEventType.RANSOMWARE,Thanks For The Help Pty Ltd,Education,,C6,Schools,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
d39cd0df-00e0-4a02-837e-6657b17da9ce,Exclusive: Muswellbrook Shire Council confirms December ransomware attack,2024-12-04,CyberEventType.RANSOMWARE,,,16086,C3,Local government,Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.975799
bed0e4db-4f5d-44f2-a72b-9c3cdd11c577,NSW law firm Brydens Lawyers at the centre of major cyberattack ...,2024-12-04,CyberEventType.DATA_BREACH,,,600,C5,Small organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
ea8eccc1-1d22-4b5a-8583-dc53d6860eb7,Cyber incident / ECCQ Ethnic Communities Council of Queensland,2024-12-01,CyberEventType.OTHER,Ethnic Communities Council of Queensland Inc.,Nonprofit,,C6,Small organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
6a5472f9-f473-409c-a517-95074132fbac,Privacy Policy | Police Bank,2024-12-01,CyberEventType.DATA_BREACH,Police Bank Ltd,Finance,,C6,Regulated critical infrastructure,Isolated compromise,0.65,gpt-4o,2025-11-18T16:48:04.975799
5797c1f8-ce3f-4c48-90aa-7d67c2ab39fe,"Data Breach | University of the Sunshine Coast, Queensland, Australia",2024-12-01,CyberEventType.DATA_BREACH,,,0,C6,Academia/R&D,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
96d8a3d1-dfeb-4e3b-80e1-91d1d423350e,Exclusive: Qilin ransomware operation claims hack of Aussie freight forwarder,2024-12-01,CyberEventType.RANSOMWARE,,,29843,C3,Supply chain,Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.975799
ca0aaee6-9e8d-47af-a311-e821cdb85143,Volkswagen Australia Data Exposure,2024-11-26,CyberEventType.DATA_BREACH,Cariad SE,Transportation,800000,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
f1cda61d-ab1b-4835-a8e2-059312b53552,"Exclusive: NoName targets at least 9 Australian organisations, Victorian Coroners Court confirms incident",2024-11-25,CyberEventType.DENIAL_OF_SERVICE,Coroners Court of Victoria,Government,,C6,State government,Coordinated low-level malicious attack,0.75,gpt-4o,2025-11-18T16:48:04.975799
af93c429-b579-4815-82e2-56384739abcb,Huntress: Managed Cybersecurity Platform,2024-11-22,CyberEventType.RANSOMWARE,Snow Brand Australia Pty Ltd,Manufacturing,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.975799
6ba2df77-3840-4c20-aebf-730c4c3ff1fc,Billboard on Brisbane's Milton Road shows pornography after ...,2024-11-20,CyberEventType.DATA_BREACH,Goa Digital,Advertising/Out-of-Home Media,,C6,Medium-sized organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
ae4d3da0-8c7b-4fe5-bf43-96157f26191d,Exclusive: RansomHub hits third-party ASIC compliance firm in alleged cyber attack,2024-11-18,CyberEventType.RANSOMWARE,Waive Pty Ltd,Finance,,C6,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
f2fadc08-239f-4bc2-8b53-e3d221755fdc,Cyber Security Lawyers | Gilbert + Tobin,2024-11-01,CyberEventType.MALWARE,Gilbert + Tobin Services Pty Ltd,Legal Services,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
888304a6-ab0c-4b77-b9d5-ac88c3e8304c,Navigating the privacy risks of electric vehicles - Law Society Journal,2024-11-01,CyberEventType.DATA_BREACH,Volkswagen AG,Transportation,800000,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
c72ca1ba-57db-426f-ae6f-80982b79fc32,Telstra employee and partner data breach: what you need to know,2024-11-01,CyberEventType.DATA_BREACH,,,47300,C3,Large organisation(s),Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.975799
7d1870c2-7c32-44c9-a6cc-44e92824937d,NSW healthcare provider JewishCare suffers comprehensive data breach,2024-10-28,CyberEventType.DATA_BREACH,JewishCare NSW Limited,Healthcare,,C6,Medium-sized organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
a5f70d29-3f73-4e57-86b3-38fa1d3db321,Ultra Tune Cyber Incident,2024-10-18,CyberEventType.OTHER,,Automotive Services,,C6,Small organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
4c8e2501-e9ab-437f-8e9d-23c6945f99f6,Exclusive: Kairos ransomware claims hack of Austin’s Financial Solutions,2024-10-16,CyberEventType.RANSOMWARE,,Finance,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
1c99db8d-ea67-4cab-b8db-f4b15458083e,Finsure confims 'cyber incident' impacting customers and brokers ...,2024-10-15,CyberEventType.OTHER,,,296124,C2,Member(s) of the public,Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
a0a93e09-f804-4291-b689-9cb146e90c77,Exclusive: Aussie mortgage broker Finsure confirms 'cyber incident ...,2024-10-15,CyberEventType.OTHER,,,296124,C3,Large organisation(s),Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
0d780a40-05fa-4c85-80e3-158a1ebc4095,Finsure Data Breach via ActivePipe Platform,2024-10-15,CyberEventType.DATA_BREACH,Finsure Group Limited,Finance,296124,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
2e18ff78-aec5-46ee-9ea6-9fd8b0f62c2b,Finsure Data Breach via ActivePipe,2024-10-15,CyberEventType.DATA_BREACH,Finsure Pty Ltd,Finance,296124,C2,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
dead14fb-6ed1-4a0b-b6e6-45e03e3e93ba,IBM staff data allegedly leaked in cyber attack,2024-10-15,CyberEventType.DATA_BREACH,International Business Machines Corporation,Technology,17500,C4,Large organisation(s),Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
1727f649-1fc9-4a51-9589-00497e0568e6,Cisco confirms cyber attack but says systems not breached,2024-10-14,CyberEventType.DATA_BREACH,"Cisco Systems, Inc.",Technology,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.9,gpt-4o,2025-11-18T16:48:04.975799
bf92f2ef-9aa6-40d0-a4e3-b098b0d584e9,"NAB, Vodafone and Microsoft listed in alleged Cisco data breach",2024-10-14,CyberEventType.DATA_BREACH,National Australia Bank Limited,Finance,,C6,Large organisation(s),Extensive compromise,0.6,gpt-4o,2025-11-18T16:48:04.975799
45330ae4-47f9-40db-adee-263e87e1f4fa,Ransomware attacks by Sarcoma group against Australian businesses,2024-10-10,CyberEventType.RANSOMWARE,Perfection Fresh Australia Pty Ltd,Manufacturing,,C6,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
a938f593-22a2-4aea-be83-c7c575cef554,"What is the Internet Archive, and what could a full-scale hack on its data mean?",2024-10-09,CyberEventType.DENIAL_OF_SERVICE,Internet Archive,Technology,31000000,C1,Large organisation(s),Sustained disruption of essential systems and associated services,0.9,gpt-4o,2025-11-18T16:48:04.975799
7a1862eb-e3a0-453f-b0f2-d7c4a8773348,Hertz says customers’ personal data and driver’s licenses stolen in data breach,2024-10-01,CyberEventType.DATA_BREACH,,,3400,C4,Member(s) of the public,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
446bca05-47fb-4f64-8b38-b2e680829ed7,New Ransomware Group Sarcoma Targets Australian Companies ...,2024-10-01,CyberEventType.RANSOMWARE,,"Manufacturing, Wholesale, Logistics",,C6,Supply chain,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
dbe9fab0-e4f4-4d32-9500-db1ef853ed17,ADT Australia Cyber Incident,2024-10-01,CyberEventType.OTHER,ADT Security Services Australia Pty Ltd,Security,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
3ce227da-6fea-40fd-b422-e7c06cb4f04c,digiDirect Customer Data Breach,2024-09-29,CyberEventType.DATA_BREACH,,,304337,C2,Member(s) of the public,Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
5010d8bb-9270-48c1-b8e6-f07226fb3720,"Internet Archive down, claims ‘catastrophic’ data breach impacting 31m",2024-09-28,CyberEventType.DATA_BREACH,Internet Archive,Technology,31000000,C1,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
0bdd67f2-dff5-42ee-bd0a-667fa3bdce85,Exclusive: WA firm Road Distribution Services hit by Sarcoma ransomware,2024-09-28,CyberEventType.RANSOMWARE,,,31000000,C1,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
ae2b4245-1c49-457c-b798-530d9098e1cf,Daughterly Care Data Breach,2024-09-22,CyberEventType.DATA_BREACH,Daughterly Care Pty Ltd,Healthcare,,C6,Medium-sized organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
0e9edd33-aeef-46ad-a4be-b3e2e198194d,Cyber Warfare - 9News - Latest news and headlines from Australia ...,2024-09-20,CyberEventType.RANSOMWARE,Funlab Group Limited,Retail,20,C6,Medium-sized organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
6cf2a133-0b20-406d-8e46-ac01e5aceb81,MoneyGram confirms data breach after major outage,2024-09-20,CyberEventType.DATA_BREACH,MoneyGram International Inc.,Finance,150000000,C1,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
932c3f45-abbc-43de-ae80-c74ac52ed7c0,"Cyberattack: Australian entertainment company Funlab, which owns ...",2024-09-20,CyberEventType.RANSOMWARE,Funlab Group Pty Ltd,Entertainment,20,C6,Medium-sized organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
b451fa1e-305d-42ab-8851-beed216e7e4a,Goodline RansomHub Cyber Attack,2024-09-17,CyberEventType.RANSOMWARE,,,0,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.5,gpt-4o,2025-11-18T16:48:04.975799
879d2bb8-c74c-4bbc-88f7-ad0c4b650a40,Customer Security | Total Tools,2024-09-15,CyberEventType.DATA_BREACH,Total Tools Holdings Pty Ltd,Retail,38000,C3,Large organisation(s),Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.975799
21d326b2-4929-4578-8b09-a464dd3b727d,Exclusive: ADT Freight Services listed as alleged victim by Sarcoma ransomware gang,2024-09-15,CyberEventType.RANSOMWARE,,,0,C6,Supply chain,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
c56a1dbe-7e2e-4474-8ac2-a4e95605a0b3,Tocal College Student Database eligible data breach: published 30 ...,2024-09-13,CyberEventType.RANSOMWARE,,,0,C6,Schools,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
f0722888-3b5d-4c30-99d0-1a9986df5a87,Exclusive: Sydney-based Compass Group confirms Medusa ransomware attack,2024-09-04,CyberEventType.RANSOMWARE,Compass Group (Australia) Pty Limited,Retail,13000,C4,Large organisation(s),Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
0e0b0b58-98fa-442a-8d9d-57443840e1c5,Protecta Flooring Provider Cyber Incident,2024-09-01,CyberEventType.OTHER,,,74373,C3,Member(s) of the public,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
0c7e6869-eebe-4de1-b414-708ccc07dd0c,BSG Australia Cyber Incident,2024-09-01,CyberEventType.OTHER,BSG NATIONAL PTY LTD,Retail,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
66b73671-ae61-48f4-83e8-a3922c8859dc,Exclusive: Rhysida lists Aussie outfitter White Mountain Backpacks as ransomware victim,2024-09-01,CyberEventType.RANSOMWARE,White Mountain Backpacks,Retail,,C6,Medium-sized organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
ae18984a-a820-4263-8c98-fd1b8c2b6929,Dell allegedly breached twice in 1 weekend,2024-09-01,CyberEventType.DATA_BREACH,Dell Technologies Inc.,Technology,10800,C4,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
