entity_id,entity_name,employee_count,turnover,entity_kind,size_estimate,size_confidence,size_employees,size_revenue_aud,industry,deduplicated_event_id,title,event_date,event_type,records_affected,vendor_organization_name,date_confidence,confidence_score,total_data_sources,source_members,org_size,org_size_score,org_size_unknown,employee_size,turnover_size,entity_kind_group,sector_proxy,records_bucket
6366,Australian Schools,,,organisation,UNKNOWN,0.9,,,Education,9b36a152-ea75-4504-896e-aa290cdb7abb,Cyberattack drives YubiKey demand in Australian schools,2026-05-02,Other,,,,0.5,1,1,UNKNOWN,2.8546875,1,unknown,unknown,organisation,education,unknown
408,Australian Securities and Investments Commission,1900.0,,government_body,LARGE,1.0,1900.0,445000000.0,Government,a4af6ca3-e7e3-4b5a-9c1a-ee804d57082a,Australian Securities and Investments Commission (ASIC) Security Breach,2020-12-28,Data Breach,,Accellion,,0.5,10,10,LARGE,3.0,0,very_large,unknown,government_body,government,unknown
408,Australian Securities and Investments Commission,1900.0,,government_body,LARGE,1.0,1900.0,445000000.0,Government,128220fd-e5a2-4c8b-9911-6eb8ac8a8a4d,ASIC server hit by cyber security breach,2021-07-01,Other,,,,0.65,1,1,LARGE,3.0,0,very_large,unknown,government_body,government,unknown
408,Australian Securities and Investments Commission,1900.0,,government_body,LARGE,1.0,1900.0,445000000.0,Government,f0444ee7-84b5-4eb5-bc86-0def26122a54,ASIC experiences four error-caused data breaches since start of 2022,2023-12-15,Data Breach,,Accellion,,0.85,1,1,LARGE,3.0,0,very_large,unknown,government_body,government,unknown
3495,Australian Shipbuilder,5000.0,,organisation,HUGE,1.0,5000.0,1500000000.0,Other,66fe533f-fefb-443f-8e92-69c074e3f86f,Cyber security: Two months in retrospect (Australia),2023-12-02,Ransomware,,,,0.5,1,1,HUGE,4.0,0,very_large,unknown,organisation,other,unknown
23247,Australian SMEs,,,organisation,UNKNOWN,0.4,,,Other,0d3a11f9-9555-450e-b1c0-7706ddd807d4,Multiple Australian SMEs listed as ransomware victims on dark web leak sites in July 2026,2026-07-11,Ransomware,,,,0.65,2,2,UNKNOWN,2.8546875,1,unknown,unknown,organisation,other,unknown
23444,Australian sugar producer,500.0,,organisation,LARGE,0.8,500.0,350000000.0,Other,eab37b63-56e8-42c1-8a13-15fa7cbb5f95,Australian sugar producer works to restore operations as,2026-06-10,Ransomware,1300.0,,,0.5,1,1,LARGE,3.0,0,large,unknown,organisation,other,1k-10k
1159,Australian Taxation Office,21600.0,,government_body,HUGE,1.0,21600.0,23200000000.0,Government,c60d84a9-469e-46fa-b159-267b488637fa,ATO attackers filed $557 million in false claims,2023-07-15,Financial Fraud,15000.0,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,government_body,government,10k-100k
1159,Australian Taxation Office,21600.0,,government_body,HUGE,1.0,21600.0,23200000000.0,Government,a5299f6f-b388-436f-aa35-26507f76efd9,Large data breaches - Australian Taxation Office,2026-05-03,Data Breach,,,,0.5,1,1,HUGE,4.0,0,very_large,unknown,government_body,government,unknown
9654,Australian Wholesale Broadband Network,,,organisation,UNKNOWN,0.4,,,Other,e60f9c80-1b84-4639-9dd6-22f4855c5f0f,Australian Wholesale Broadband Network Infrastructure Breach,2026-01-01,Data Breach,,,,0.65,1,1,UNKNOWN,2.8546875,1,unknown,unknown,organisation,other,unknown
3914,AustralianSuper,1750.0,,organisation,LARGE,0.9,1750.0,1000000000.0,Financial,5f077fd9-773d-4bb5-9239-d412c0c25208,'AustralianSuper was not hacked': Fund responds to cyber incident,2025-03-29,Data Breach,20000.0,,,0.5,20,20,LARGE,3.0,0,very_large,unknown,organisation,finance,10k-100k
3914,AustralianSuper,1750.0,,organisation,LARGE,0.9,1750.0,1000000000.0,Financial,a57f27e6-ff4e-46f3-8960-03a775c68685,"AUD 500,000 Lost in Cyber Attack on Australian Superannuation",2025-08-12,Ransomware,,,,0.5,1,1,LARGE,3.0,0,very_large,unknown,organisation,finance,unknown
9925,Avenira Limited,20.0,,organisation,MEDIUM,0.8,20.0,10000000.0,Other,87aba7b0-1e7b-4143-8efc-47d8036c0e1a,Avenira Limited Ransomware Attack (INC Ransom),2025-11-17,Ransomware,,,,0.5,2,2,MEDIUM,2.0,0,small,unknown,organisation,other,unknown
5041,Avis car rental,,,organisation,LARGE,0.6,,,Other,55109202-d1a2-4dda-b411-728f54037083,Avis car rental suffers cyber attack affecting customer data,2024-08-03,Data Breach,299006.0,,,0.85,1,1,LARGE,3.0,0,unknown,unknown,organisation,other,100k+
264,Avon,10000.0,,organisation,HUGE,0.9,10000.0,8500000000.0,Other,9df933e9-a6e8-46f9-b027-ff77af6b4fa0,Avon to reboot systems hit by cyber incident,2020-06-03,Data Breach,19000000.0,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,other,100k+
617,B&R Enclosures,350.0,,organisation,LARGE,0.9,350.0,100000000.0,Manufacturing,06724e6d-b252-4d58-8de6-31807fd1fdf0,Ransomware Attack on B&R Enclosures,2020-11-01,Ransomware,,,,0.65,1,1,LARGE,3.0,0,large,unknown,organisation,industrial,unknown
23518,Baxter Laboratories,,,organisation,UNKNOWN,0.3,,,Healthcare,6da7acc6-5f9a-4654-a92f-005c033cfaa3,Baxter Laboratories cyber incident (early 2025),2025-03-24,Data Breach,,,,0.5,3,3,UNKNOWN,2.8546875,1,unknown,unknown,organisation,health,unknown
6405,Belmont Christian College,,,organisation,MEDIUM,0.6,,,Education,fa1808b1-897e-4682-a626-2b937781b58b,Exclusive: Belmont Christian College investigating ransomware claims,2025-08-07,Ransomware,910.0,,,0.85,1,1,MEDIUM,2.0,0,unknown,unknown,organisation,education,<1k
22293,Bendigo & District Aboriginal Co-operative (BDAC),65.0,,organisation,MEDIUM,0.9,65.0,20000000.0,,494baf22-fb80-4db7-84e0-53f0482abaad,Bendigo & District Aboriginal Co-operative ransomware breach (April 2026),2026-04-01,Ransomware,,,,0.5,3,3,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
6551,Benedict,350.0,,organisation,LARGE,0.9,350.0,125000000.0,Other,44cb4fa6-a8b3-4743-bd03-f7689bfdad2c,Benedict Industries ransomware breach (October 2025),2025-10-09,Ransomware,100.0,,,0.5,3,3,LARGE,3.0,0,large,unknown,organisation,other,<1k
5168,Beyond Bank,700.0,,organisation,LARGE,0.9,700.0,300000000.0,Financial,8384cd46-1678-494e-846b-49963b4da80d,Beyond Bank cyber incident (October 2024),2025-08-29,Ransomware,,,,0.5,11,2,LARGE,3.0,0,large,unknown,organisation,finance,unknown
4230,BHF Couriers,30.0,,organisation,MEDIUM,0.9,30.0,5000000.0,Other,3f525a6c-13ea-4407-8385-3d2966a2a54a,BHF Couriers denies credit card data breach,2024-04-15,Data Breach,19200000.0,,,0.85,1,1,MEDIUM,2.0,0,small,unknown,organisation,other,100k+
22507,Big Four Banks,,,organisation,UNKNOWN,0.4,,,Financial,6dc56192-0b93-4701-9887-80eb2b3c2df4,Malware‑based theft of Australian big four bank staff logins,2021-01-01,Malware,100.0,,,0.65,1,1,UNKNOWN,2.8546875,1,unknown,unknown,organisation,finance,<1k
23510,BigFooty,30.0,,organisation,MEDIUM,0.8,30.0,8000000.0,Sport,65379d75-0968-4895-86ba-555e1490957d,"Exclusive: 70 million records exposed in data leak from AFL fan website, cyber researchers claim",2020-05-01,Data Breach,,Bigfooty.com,,0.5,2,2,MEDIUM,2.0,0,small,unknown,organisation,other,unknown
897,BLK Sport,50.0,,organisation,MEDIUM,0.7,50.0,10000000.0,Other,8e1a04c8-0262-4be8-858d-97fc9431ebd2,BLK Sport DarkSide Ransomware Attack,2021-05-01,Ransomware,,,,0.65,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
4814,Bloom Hearing Specialists,350.0,,organisation,LARGE,0.8,350.0,55000000.0,Healthcare,bcd3537a-0cbd-48cd-a76a-a9ebedd10974,bloom hearing specialists incident response,2024-07-05,Other,,,,0.5,3,3,LARGE,3.0,0,large,unknown,organisation,health,unknown
239,BlueScope,12500.0,,organisation,HUGE,1.0,12500.0,10000000000.0,Other,9cd5fd86-7e1b-4249-95cc-ac9ea47f97c3,BlueScope Steel says cyber 'incident' causing disruptions,2020-05-15,Other,,,,0.5,4,4,HUGE,4.0,0,very_large,unknown,organisation,other,unknown
191,BlueScope Steel,16500.0,,organisation,HUGE,1.0,16500.0,19000000000.0,Other,9cd5fd86-7e1b-4249-95cc-ac9ea47f97c3,BlueScope Steel says cyber 'incident' causing disruptions,2020-05-15,Other,,,,0.5,4,4,HUGE,4.0,0,very_large,unknown,organisation,other,unknown
639,Booking.com,16000.0,,organisation,HUGE,1.0,16000.0,16000000000.0,Technology,32e6d426-694d-4be4-98cf-2672ce5b25fb,Recession fears | Uber fuel surcharges | Booking.com cyber attack,2026-04-01,Data Breach,,,,0.5,3,3,HUGE,4.0,0,very_large,unknown,organisation,technology,unknown
9051,BOQ,2800.0,,organisation,LARGE,1.0,2800.0,1000000000.0,Financial,665cf6dc-ca13-43f0-b870-c8e85882520a,Qantas cyber incident affects BOQ,2025-06-30,Other,,,,0.5,1,1,LARGE,3.0,0,very_large,unknown,organisation,finance,unknown
2784,Breakthru,200.0,,organisation,LARGE,0.8,200.0,55000000.0,Other,6adf6ee0-a20d-4da4-859d-ae0d395298a7,Breakthru data breach (June 2023),2023-06-01,Data Breach,,,,0.5,1,1,LARGE,3.0,0,medium,unknown,organisation,other,unknown
22858,Brooklands of Mornington,30.0,,organisation,MEDIUM,0.9,30.0,3500000.0,Other,29847657-f16a-4bdd-b69a-6be344ccd3d8,Brooklands of Mornington compromised by Space Bears ransomware group,2026-04-06,Ransomware,,,,0.65,6,6,MEDIUM,2.0,0,small,unknown,organisation,other,unknown
5565,Brown and Hurley,500.0,,organisation,LARGE,0.9,500.0,,Other,78109dbb-2a49-4156-af14-c764ea80086c,Exclusive: Lynx ransomware group claims hack of truck dealership Brown and Hurley,2025-01-22,Ransomware,,,,0.85,1,1,LARGE,3.0,0,large,unknown,organisation,other,unknown
5464,Brydens Lawyers,125.0,,organisation,MEDIUM,0.8,125.0,,Other,54bd2f35-2f84-4269-8c6c-1f49f015c79e,Brydens Lawyers suffers alleged 600GB data breach following ransomware attack,2025-02-01,Ransomware,,,,0.5,8,8,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
5289,Bunnings Group Limited,53000.0,,organisation,HUGE,1.0,53000.0,19000000000.0,Retail,1a5f2a82-3985-4eb4-b1aa-bfb62d4a77dc,Bunnings shoppers' personal information potentially exposed to data security breach,2018-11-01,Data Breach,3700000.0,FlexBooker,,0.5,11,11,HUGE,4.0,0,very_large,unknown,organisation,retail,100k+
1221,Bunnings Warehouse,55000.0,,organisation,HUGE,1.0,55000.0,19000000000.0,Retail,1a5f2a82-3985-4eb4-b1aa-bfb62d4a77dc,Bunnings shoppers' personal information potentially exposed to data security breach,2018-11-01,Data Breach,3700000.0,FlexBooker,,0.5,11,11,HUGE,4.0,0,very_large,unknown,organisation,retail,100k+
1991,BWX,350.0,,organisation,LARGE,0.7,350.0,200000000.0,Other,439d2358-ef43-4451-90ae-e8cd45f19b9d,Credit card details likely exposed in skincare online shopping hack,2022-08-13,Data Breach,2500.0,,,0.85,1,1,LARGE,3.0,0,large,unknown,organisation,other,1k-10k
826,Cabrini Hospital,4300.0,,organisation,LARGE,0.9,4300.0,500000000.0,Healthcare,71a003a4-b1bf-46cd-9c73-13e35be0ae09,Ransomware Incident at Eastern Health,2021-03-16,Other,31500.0,,,0.5,5,5,LARGE,3.0,0,very_large,unknown,organisation,health,10k-100k
22892,Camilla,200.0,,organisation,LARGE,0.8,200.0,50000000.0,Other,796e1172-7480-45c8-b797-76c6d3388661,Australia luxury lifestyle brand Camilla confirms cyber incident,2026-04-01,Data Breach,,,,0.5,7,7,LARGE,3.0,0,medium,unknown,organisation,other,unknown
1071,Canberra Liberals,8.0,,organisation,SMALL,0.9,8.0,5000000.0,Government,119bfaa4-2e76-4ce3-98e5-a8537f70b9b6,Canberra Liberals: Serious data breach needs independent investigation,2018-01-01,Data Breach,30000.0,,,0.5,2,2,SMALL,1.0,0,small,unknown,organisation,government,10k-100k
4,Canva,7500.0,,organisation,HUGE,0.9,7500.0,3000000000.0,Technology,48ba74fb-166a-4465-a28f-0a14f2009526,Canva Data Security Breach - Shred-X,2019-05-17,Data Breach,139000000.0,Shred-X,,0.5,4,4,HUGE,4.0,0,very_large,unknown,organisation,technology,100k+
923,Carnival,110000.0,,organisation,HUGE,1.0,110000.0,39000000000.0,Other,701a425a-22c4-4ffa-815a-5da8e7a7c809,Cruise operator Carnival discloses personal data breach,2021-03-19,Data Breach,,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,other,unknown
3431,Catapult,325.0,,organisation,LARGE,0.9,325.0,100000000.0,Technology,88eb75ee-c7d8-4c3d-8541-1c6139bf2126,Catapult college football videos: Company denies security breach,2023-12-01,Data Breach,,,,0.5,1,1,LARGE,3.0,0,large,unknown,organisation,technology,unknown
6703,CBS Tasmania,350.0,,organisation,LARGE,0.9,350.0,55000000.0,,3649f8d7-f600-4bd0-a95e-e091def88f7a,Community Based Support Ltd Lynx ransomware breach (October 2025),2025-10-10,Ransomware,,,,0.5,4,4,LARGE,3.0,0,large,unknown,organisation,other,unknown
3887,Central Coast Council,1500.0,,organisation,LARGE,0.9,1500.0,450000000.0,Government,4d5812d3-c976-4458-9d75-2c2e9edba6a5,Central Coast Council cyber attack could affect people nationwide,2023-04-01,Infrastructure Attack,,,,0.5,3,1,LARGE,3.0,0,very_large,unknown,organisation,government,unknown
724,Centrelink,33500.0,,organisation,HUGE,1.0,33500.0,5080000000.0,Government,04b2c814-ad17-4218-87f3-72948a838132,Exclusive: Centrelink denies hacker claims of cyber attack,2020-03-23,Other,,,,0.5,1,1,HUGE,4.0,0,very_large,unknown,organisation,government,unknown
724,Centrelink,33500.0,,organisation,HUGE,1.0,33500.0,5080000000.0,Government,8987fd76-be80-47f9-8812-6ce16345dc4a,Data Matching incident (2022-2023),2023-02-01,Data Breach,8000.0,,,0.5,4,4,HUGE,4.0,0,very_large,unknown,organisation,government,1k-10k
3314,Certis Security Australia,2600.0,,organisation,LARGE,0.9,2600.0,550000000.0,Technology,a7e829e2-5cfb-4215-9c2e-2b518e9361b2,Certis Security Australia suffers email breach,2023-11-01,Data Breach,,,,0.85,1,1,LARGE,3.0,0,very_large,unknown,organisation,technology,unknown
22739,Champion Homes,125.0,,organisation,MEDIUM,0.9,125.0,64000000.0,Other,83113f85-7aa0-4a73-819e-574b3e27ab33,Exclusive: Champion Homes confirms customer data compromised in ‘cyber event’,2026-04-21,Ransomware,,,,0.85,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
790,Channel 9,3700.0,,organisation,LARGE,0.9,3700.0,1400000000.0,Media,adc51b29-8474-4782-84d0-7ca0c26a546b,"Nine Network under attack by cyber hackers, threatening news",2021-03-27,Infrastructure Attack,,,,0.5,9,9,LARGE,3.0,0,very_large,unknown,organisation,media,unknown
5493,Christian Community Aid,28.0,,organisation,MEDIUM,0.9,28.0,6000000.0,,7e21399e-68c8-4fcb-87e4-e318448e9b1f,Exclusive: Space Bears ransomware gang claims hack of Christian Community Aid,2025-01-22,Ransomware,4928.0,,,0.5,4,4,MEDIUM,2.0,0,small,unknown,organisation,other,1k-10k
5721,CI Scientific,110.0,,organisation,MEDIUM,0.6,110.0,55000000.0,Other,e7c2e109-afd9-4f4e-8f90-0ac69801e9cd,Exclusive: Aussie laboratory supplier CI Scientific listed by Lynx ransomware,2025-03-11,Ransomware,,,,0.85,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
1339,Cisco,90000.0,,organisation,HUGE,1.0,90000.0,87000000000.0,Technology,13b295e2-5e55-45bf-a9ac-f083073916b0,Exploitation of Cisco SD-WAN Appliances,2023-01-01,Vulnerability Exploit,,Cisco,,0.65,1,1,HUGE,4.0,0,very_large,unknown,organisation,technology,unknown
41,Clearview AI,35.0,,organisation,MEDIUM,0.9,35.0,22500000.0,Technology,2cbaacd1-dd6c-4be3-a7ae-e12f0902a445,Clearview AI breached Australians’ privacy,2019-10-01,Data Breach,,,,0.5,3,3,MEDIUM,2.0,0,small,unknown,organisation,technology,unknown
41,Clearview AI,35.0,,organisation,MEDIUM,0.9,35.0,22500000.0,Technology,91c7d37f-3305-4db0-9cb0-caaa8bccbb80,Controversial facial recognition startup Clearview AI hit by massive client data breach,2020-02-01,Data Breach,,,,0.85,1,1,MEDIUM,2.0,0,small,unknown,organisation,technology,unknown
3463,Clinic,,,organisation,UNKNOWN,0.4,,,Healthcare,2403a2a2-6c05-476e-bdb7-7de3a5565f65,Clinic’s data breach a reminder to bolster security,2023-09-01,Data Breach,5500.0,,,0.85,1,1,UNKNOWN,2.8546875,1,unknown,unknown,organisation,health,1k-10k
3463,Clinic,,,organisation,UNKNOWN,0.4,,,Healthcare,e2bda4ed-84e7-4a1c-9574-560aad2a2af5,Patients sent spam emails in practice software breach,2024-09-15,Data Breach,,,,0.85,1,1,UNKNOWN,2.8546875,1,unknown,unknown,organisation,health,unknown
528,CloudBees,450.0,,organisation,LARGE,0.8,450.0,150000000.0,Technology,9da2b74c-26a9-45cc-a59c-450dce071582,DevOps solutions provider CloudBees discloses data breach,2019-09-01,Data Breach,,,,0.85,1,1,LARGE,3.0,0,large,unknown,organisation,technology,unknown
3807,Cloudflare,5000.0,,organisation,HUGE,1.0,5000.0,3300000000.0,Technology,e01ca9bb-d58a-4e67-8405-561dcaedcab0,Cloudflare server breached using old credentials from previous attack,2023-11-14,Data Breach,,,,0.85,1,1,HUGE,4.0,0,very_large,unknown,organisation,technology,unknown
4310,ClubsNSW,90.0,,organisation,MEDIUM,0.9,90.0,6000000.0,,8bbd23c2-c8b9-4bfc-bab1-0ffa8941f62a,Data breach: More than one million Aussies who visited ClubsNSW venues at risk of identity theft,2024-05-02,Data Breach,1050169.0,,,0.85,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,100k+
5412,Clutch Industries,100.0,,organisation,MEDIUM,0.7,100.0,30000000.0,Manufacturing,9a7ff884-a6e3-4cad-9798-7a8d78988f69,Clutch Industries ransomware attack (January 2025),2025-01-19,Other,,,,0.5,3,3,MEDIUM,2.0,0,medium,unknown,organisation,industrial,unknown
1507,Co3 Contemporary Dance,15.0,,organisation,SMALL,0.8,15.0,5000000.0,Other,f5c3de23-1e1c-4aa7-b2cd-da3617aa8b4f,"Perth Festival, Black Swan Theatre and other arts organisations hit by major data breach",2022-07-01,Data Breach,40000.0,,,0.85,1,1,SMALL,1.0,0,small,unknown,organisation,other,10k-100k
3845,Commonwealth Bank of Australia,45000.0,,organisation,HUGE,1.0,45000.0,30000000000.0,Finance,54b73e7f-bcd1-4bd0-ac7c-ee76a1435a87,Commonwealth Bank Data Leak Due to Domain Misspelling,2016-01-01,Data Breach,10000.0,,,0.5,3,3,HUGE,4.0,0,very_large,unknown,organisation,finance,10k-100k
3845,Commonwealth Bank of Australia,45000.0,,organisation,HUGE,1.0,45000.0,30000000000.0,Financial,0bf475d9-37b7-4874-a164-f32ae3b1adec,Multiple Australian bank customers’ credentials compromised via infostealer malware,2021-01-01,Data Breach,31000.0,,,0.5,9,9,HUGE,4.0,0,very_large,unknown,organisation,finance,10k-100k
3845,Commonwealth Bank of Australia,45000.0,,organisation,HUGE,1.0,45000.0,30000000000.0,Finance,29631f73-ef90-4e6d-9a65-337fe64f6904,Commonwealth Bank $1 Billion Suspected Loan Fraud with AI-Generated Documents,2025-02-01,Financial Fraud,,,,0.5,6,6,HUGE,4.0,0,very_large,unknown,organisation,finance,unknown
3845,Commonwealth Bank of Australia,45000.0,,organisation,HUGE,1.0,45000.0,30000000000.0,Financial,a634f5c5-dc4e-4b17-9951-0dbbb51b8cf9,"Cybercriminals Trade Stolen Banking Info of 65,000 Australians",2025-04-01,Data Breach,65000.0,,,0.65,1,1,HUGE,4.0,0,very_large,unknown,organisation,finance,10k-100k
3845,Commonwealth Bank of Australia,45000.0,,organisation,HUGE,1.0,45000.0,30000000000.0,Finance,0c8b6662-8335-4fbb-8c54-d5d2ac71f6a0,Callback Scam Campaigns Impersonate Major Australian Banks,2025-07-01,Phishing,70000.0,,,0.65,1,1,HUGE,4.0,0,very_large,unknown,organisation,finance,10k-100k
203,Company A,175.0,,organisation,MEDIUM,0.8,175.0,100000000.0,Other,04500fc7-497d-4458-8fbd-1dc1ac73e55d,Maze Ransomware Attack on Logistics Provider,2020-03-15,Ransomware,,,,0.5,1,1,MEDIUM,2.0,0,medium,unknown,organisation,other,unknown
516,Company F,350.0,,organisation,LARGE,0.9,350.0,60000000.0,Other,4fd62bd1-7885-4bef-84a8-d54a7e31f52f,NetWalker Ransomware Attack on Australian Firm Company F,2020-09-01,Ransomware,,,,0.65,1,1,LARGE,3.0,0,large,unknown,organisation,other,unknown
5693,Compumedics Limited,125.0,,organisation,MEDIUM,0.9,125.0,50000000.0,Technology,0ea87427-4ee7-45ae-a373-af7cf03696f1,Compumedics Limited cybersecurity incident,2025-02-15,Data Breach,318150.0,,,0.5,8,8,MEDIUM,2.0,0,medium,unknown,organisation,technology,100k+
23519,Consonic Pty Ltd,15.0,,organisation,SMALL,0.7,15.0,5000000.0,Other,7b8d1f61-c8e9-403e-99ef-8b5d69d09e5a,Akira Ransomware Attack on Consonic Pty Ltd (April 2025),2025-04-01,Ransomware,,,,0.5,3,3,SMALL,1.0,0,small,unknown,organisation,other,unknown
3620,Court Services Victoria,3000.0,,organisation,LARGE,1.0,3000.0,800000000.0,Government,a59c2ae8-0b70-444a-8918-90a52f012bb0,Court Services Victoria cyber attack (November 2023),2023-11-01,State-Sponsored Attack,28600.0,,,0.5,11,11,LARGE,3.0,0,very_large,unknown,organisation,government,10k-100k
1447,CPA Australia,535.0,,organisation,LARGE,1.0,535.0,190000000.0,,2a07e323-9ac1-41f2-a34f-4efba02fb2e1,Digital Technology | CPA Australia,2024-05-01,Data Breach,,,,0.5,2,2,LARGE,3.0,0,large,unknown,organisation,other,unknown
